time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,windSpeed,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
1527705000,1527726840,1527773160,0.56,32.38,1527757200,25.76,1527813600,39.34,1527757200,28.28,1527801600,24.68,0.82,2.19,222,0.57,7,1527756720,6.293,25.76,1527730800,32.38,1527757200,28.02,1527730800,39.34,1527757200
1527791400,1527813240,1527859560,0.59,31.54,1527830400,23.75,1527895200,38.02,1527846000,24.64,1527899940,25,0.81,2.37,199,0.36,8,1527836340,6.96,25.76,1527813600,31.54,1527830400,28.28,1527801600,38.02,1527846000
1527877800,1527899640,1527945960,0.62,32.51,1527928200,25.71,1527985800,39.52,1527928200,28.15,1527985800,23.82,0.78,2.58,149,0.52,8,1527922740,7.265,23.75,1527895200,32.51,1527928200,24.64,1527899940,39.52,1527928200
1527964200,1527986040,1528032420,0.65,31.54,1528015200,24.75,1528057200,38.02,1528003200,25.79,1528076400,24.69,0.81,2.43,166,0.39,10,1528009140,6.134,25.71,1527985800,31.54,1528015200,28.08,1528039200,38.02,1528003200
1528050600,1528072440,1528118820,0.68,29.51,1528111800,24.75,1528154400,33.95,1528111800,25.79,1528159200,23.65,0.84,2.37,166,0.74,6,1528095540,7.265,24.75,1528057200,29.51,1528111800,25.79,1528076400,33.95,1528111800
1528137000,1528158840,1528205220,0.71,29.46,1528190400,25.76,1528249200,34.76,1528203240,28.08,1528249200,24.13,0.82,2.48,185,0.62,6,1528181940,6.613,24.75,1528154400,29.46,1528190400,25.79,1528159200,34.76,1528203240
1528223400,1528245300,1528291620,0.75,31.49,1528271460,24.75,1528316400,38.14,1528271400,25.89,1528335180,24.6,0.82,2.24,227,0.43,9,1528271700,7.395,25.76,1528249200,31.49,1528271460,28.08,1528249200,38.14,1528271400
1528309800,1528331700,1528378080,0.78,28.39,1528347600,24.75,1528414800,32.12,1528347600,25.89,1528414380,23.86,0.91,2.08,222,0.75,6,1528354800,4.577,24.75,1528316400,28.39,1528347600,25.89,1528335180,32.12,1528347600
1528396200,1528418100,1528464480,0.81,27.56,1528464600,23.82,1528509600,31.25,1528438800,25,1528509660,24.17,0.9,3.54,265,0.75,6,1528441200,4.197,24.63,1528471500,27.56,1528464900,25.6,1528471380,31.25,1528438800
1528482600,1528504500,1528550880,0.84,25.45,1528514400,23.67,1528562400,26.15,1528528380,24.74,1528562400,23.35,0.9,3.95,305,0.74,6,1528527600,4.524,23.67,1528562400,27.49,1528486200,24.74,1528562400,31.14,1528487280
1528569000,1528590900,1528637340,0.88,30.57,1528615500,25.65,1528677300,39.22,1528614660,28.03,1528677240,25.17,0.86,5.62,269,0.71,6,1528614000,5.132,25.76,1528573200,30.57,1528615500,28.22,1528597320,39.22,1528614660
1528655400,1528677300,1528723740,0.92,29.68,1528699200,25.81,1528765560,36.26,1528699620,28.2,1528765440,25.17,0.86,5.55,275,0.75,6,1528700400,4.829,24.79,1528704300,29.68,1528699200,26.06,1528704180,36.26,1528699620
1528741800,1528763700,1528810140,0.95,30.45,1528788000,26.74,1528831200,37.83,1528800000,30.2,1528843920,25.17,0.82,5.34,265,0.56,7,1528793460,5.793,25.81,1528765560,30.45,1528788000,28.2,1528765440,37.83,1528800000
1528828200,1528850100,1528896540,0.99,30.45,1528867200,23.82,1528905600,37.89,1528871700,25,1528905600,24.78,0.84,4.37,274,0.61,8,1528873200,5.813,23.82,1528905600,30.45,1528867200,25,1528905600,37.89,1528871700
1528914600,1528936500,1528983000,0.03,27.39,1528963500,23.75,1529014800,31.09,1528963440,24.95,1529023620,23.95,0.9,3.17,190,0.69,6,1528959660,4.848,22.82,1528948800,27.52,1528936800,23.9,1528948860,32.55,1528936620
1529001000,1529022900,1529069400,0.07,30.76,1529044500,23.75,1529097600,37.12,1529044560,24.92,1529097600,24.2,0.89,2.27,204,0.54,10,1529045040,4.208,23.75,1529014800,30.76,1529044500,24.95,1529023620,37.12,1529044560
1529087400,1529109360,1529155800,0.11,30.57,1529133900,24.75,1529173200,36.68,1529133900,25.89,1529173620,24.17,0.86,2.23,219,0.51,10,1529132460,5.266,23.75,1529097600,30.57,1529133900,24.92,1529097600,36.68,1529133900
1529173800,1529195760,1529242200,0.15,28.47,1529234400,23.82,1529280000,33.05,1529234400,25.15,1529280000,24.19,0.89,1.48,138,0.66,6,1529218920,5.193,24.75,1529206800,28.47,1529234400,25.88,1529206500,33.05,1529234400
1529260200,1529282160,1529328660,0.19,30.53,1529306400,24.75,1529346000,37.74,1529305740,25.79,1529346060,24.12,0.84,3.29,234,0.45,8,1529305920,5.88,23.82,1529280000,30.53,1529306400,25.15,1529280000,37.74,1529305740
1529346600,1529368560,1529415060,0.22,26.51,1529375400,23.82,1529415000,28.78,1529375400,24.93,1529415000,23.26,0.92,2.44,145,0.65,6,1529391720,3.022,23.75,1529392800,26.51,1529375400,24.85,1529400000,28.78,1529375400
1529433000,1529454960,1529501460,0.26,25.45,1529486400,22.7,1529548200,26.19,1529486400,23.69,1529548200,23.42,0.93,2.55,219,0.72,6,1529478180,2.391,23.75,1529466000,25.45,1529486400,24.93,1529466000,26.19,1529486400
1529519400,1529541420,1529587860,0.29,26.51,1529566200,22.75,1529594400,28.26,1529566200,23.67,1529627940,22.3,0.9,2.26,1,0.75,6,1529564580,4.753,22.7,1529548200,26.51,1529566200,23.67,1529594400,28.26,1529566200
1529605800,1529627820,1529674260,0.33,27.37,1529654400,22.7,1529706600,30.27,1529654340,23.83,1529720340,22.32,0.89,1.93,175,0.75,6,1529650980,5.239,22.75,1529628000,27.37,1529654400,23.67,1529627940,30.27,1529654340
1529692200,1529714220,1529760720,0.36,26.46,1529738400,23.75,1529804400,28.39,1529738400,24.93,1529804400,23.13,0.91,2.22,140,0.75,6,1529737380,4.843,22.7,1529706600,26.46,1529738400,23.83,1529720340,28.39,1529738400
1529778600,1529800620,1529847120,0.39,27.49,1529821800,22.75,1529890800,32.18,1529820720,23.82,1529890800,23.56,0.91,2.52,138,0.75,6,1529823840,4.575,23.75,1529804400,27.49,1529821800,24.93,1529804400,32.18,1529820720
1529865000,1529887020,1529933520,0.42,29.39,1529917200,21.71,1529965800,33.75,1529917200,22.86,1529965740,23.23,0.88,2.27,190,0.74,6,1529910000,4.464,22.75,1529890800,29.39,1529917200,23.82,1529890800,33.75,1529917200
1529951400,1529973480,1530019920,0.45,26.58,1529998500,22.7,1530052200,28.57,1529998380,23.93,1530052200,22.65,0.92,1.76,157,0.75,6,1529996640,3.282,21.71,1529965800,26.58,1529998500,22.86,1529965740,28.57,1529998380
1530037800,1530059880,1530106320,0.48,26.46,1530098400,22.7,1530138600,28.39,1530098400,23.77,1530138660,23.25,0.91,2.19,285,0.75,6,1530083040,3.995,22.7,1530052200,26.46,1530098400,23.93,1530052200,28.39,1530098400
1530124200,1530146280,1530192720,0.51,25.45,1530177600,22.75,1530224400,26.19,1530177600,23.82,1530232800,23.04,0.93,2.25,147,0.75,6,1530169440,3.475,22.7,1530138600,25.45,1530177600,23.77,1530138660,26.19,1530177600
1530210600,1530232680,1530279180,0.54,25.5,1530257400,22.7,1530311400,26.18,1530256800,23.77,1530325800,22.78,0.93,2.06,144,0.75,6,1530255900,3.131,22.75,1530224400,25.5,1530257400,23.82,1530232800,26.18,1530256800
1530297000,1530319140,1530365580,0.57,29.39,1530349200,23.7,1530405000,33.76,1530349320,24.87,1530404940,23.21,0.87,2.15,149,0.72,6,1530342300,5.264,22.7,1530311400,29.39,1530349200,23.77,1530325860,33.76,1530349320
1530383400,1530405540,1530451980,0.6,29.58,1530437100,23.7,1530466200,34.08,1530437100,24.78,1530466800,23.56,0.88,2.15,172,0.66,6,1530428700,4.587,23.7,1530405000,29.58,1530437100,24.8,1530466200,34.08,1530437100
1530469800,1530491940,1530538380,0.63,29.39,1530525600,22.7,1530574200,33.04,1530523980,23.78,1530574200,23.25,0.84,2.08,348,0.66,6,1530515100,5.81,23.75,1530476400,29.39,1530525600,24.86,1530477660,33.04,1530523980
1530556200,1530578340,1530624780,0.66,30.38,1530601200,23.67,1530668400,35.27,1530601620,24.76,1530668400,23,0.83,2.22,234,0.63,6,1530601560,6.873,22.7,1530574200,30.38,1530601200,23.78,1530574200,35.27,1530601620
1530642600,1530664800,1530711180,0.7,29.41,1530694500,24.75,1530746400,34.75,1530694560,25.93,1530746400,24.17,0.88,2.53,256,0.71,6,1530687960,5.306,23.67,1530668400,29.41,1530694500,24.76,1530668400,34.75,1530694560
1530729000,1530751200,1530797580,0.73,29.46,1530768000,22.72,1530810540,34.95,1530790560,23.55,1530810660,24.13,0.84,2.54,254,0.4,8,1530774300,5.441,22.72,1530810540,29.46,1530768000,23.55,1530810660,34.95,1530790560
1530815400,1530837600,1530883980,0.76,26.4,1530856560,23.67,1530930000,28.01,1530856680,24.69,1530930240,22.82,0.92,2.49,11,0.75,6,1530860760,3.846,22.75,1530818400,26.4,1530856560,23.82,1530830400,28.01,1530856680
1530901800,1530924000,1530970380,0.79,25.51,1530927000,23.32,1530970200,26.96,1530927000,24.45,1530970200,23.09,0.92,3.62,329,0.91,5,1530947700,3.542,22.75,1530962400,27.43,1530917520,23.82,1530962400,30.35,1530917640
1530988200,1531010460,1531056780,0.83,28.52,1531031400,24.75,1531070400,34.34,1531031400,25.79,1531070400,24.21,0.91,3.81,307,0.82,6,1531033560,4.22,23.75,1531005600,28.52,1531031400,24.92,1531005600,34.34,1531031400
1531074600,1531096860,1531143180,0.87,29.51,1531125000,24.7,1531182600,35.83,1531112400,25.82,1531182540,24.87,0.88,4.7,280,0.75,6,1531120020,4.872,24.75,1531082400,29.51,1531125000,25.95,1531075200,35.83,1531112400
1531161000,1531183260,1531229580,0.9,29.46,1531207200,24.75,1531268400,34.85,1531207200,25.93,1531273200,24.73,0.86,4.56,279,0.75,6,1531206420,5.35,24.7,1531182600,29.46,1531207200,25.82,1531182540,34.85,1531207200
1531247400,1531269720,1531315980,0.94,29.39,1531285200,23.75,1531320000,35.83,1531285140,24.93,1531320000,24.04,0.89,4.32,275,0.75,6,1531292820,4.829,23.75,1531311600,29.39,1531285200,24.92,1531311600,35.83,1531285140
1531333800,1531356120,1531402380,0.98,28.58,1531391700,22.82,1531440000,33.02,1531390500,23.9,1531440000,23.56,0.88,4.15,270,0.75,6,1531379220,4.393,23.7,1531366200,28.58,1531391700,24.71,1531366140,33.02,1531390500
1531420200,1531442520,1531488780,0.02,27.39,1531469100,23.75,1531516800,30.31,1531469100,24.92,1531521600,23.43,0.9,2.95,274,0.75,6,1531465620,4.741,22.82,1531440000,27.39,1531469100,23.9,1531440000,30.31,1531469100
1531506600,1531528920,1531575180,0.06,28.54,1531561200,24.81,1531613100,33.25,1531561200,26.06,1531613100,24.13,0.88,4.04,273,0.75,6,1531552020,5.655,23.75,1531516800,28.54,1531561200,24.92,1531521600,33.25,1531561200
1531593000,1531615380,1531661580,0.1,29.54,1531644000,23.76,1531678020,34.85,1531635600,24.76,1531678320,24.6,0.84,4.25,282,0.72,6,1531638420,6,24.81,1531613100,29.54,1531644000,26.06,1531613100,34.85,1531635600
1531679400,1531701780,1531747980,0.14,29.39,1531738800,23.8,1531788900,33.75,1531738800,24.93,1531788720,23.6,0.85,4.73,275,0.74,6,1531724880,5.651,22.45,1531722600,29.39,1531738800,23.3,1531722780,33.75,1531738800
1531765800,1531788180,1531834380,0.17,29.39,1531819800,23.82,1531875600,34.72,1531818000,25,1531875720,23.95,0.86,4.12,264,0.74,6,1531811280,4.915,23.8,1531788900,29.39,1531819800,24.93,1531788720,34.72,1531818000
1531852200,1531874640,1531920780,0.21,28.41,1531896960,23.75,1531927200,32.15,1531896960,24.92,1531927200,23.47,0.88,2.55,300,0.75,6,1531900800,5.034,23.75,1531927200,28.41,1531896960,24.92,1531927200,32.15,1531896960
1531938600,1531961040,1532007180,0.24,28.58,1531977900,22.7,1532040000,33.36,1531977960,23.77,1532024400,23.56,0.91,2.39,279,0.75,6,1531984080,4.52,23.27,1532021400,28.58,1531977900,24.4,1532021400,33.36,1531977960
1532025000,1532047440,1532093580,0.28,26.41,1532078400,28.52,1532083140,23.08,0.93,2.8,275,0.75,6,1532070480,4.029,22.7,1532040000,26.41,1532078400,23.77,1532040000,28.52,1532083140
1532197800,1532220300,1532266320,0.34,29.33,1532244600,24.77,1532275200,33.67,1532244600,26.06,1532275200,24.1,0.81,5.07,285,0.45,8,1532242800,5.892,24.77,1532275200,29.33,1532244600,26.06,1532275200,33.67,1532244600
1532284200,1532306700,1532352720,0.37,28.56,1532342400,24.7,1532380800,32.84,1532321760,25.9,1532392800,23.95,0.85,4.33,278,0.65,6,1532329680,5.829,24.76,1532347380,28.56,1532342400,25.9,1532347320,32.84,1532321760
1532370600,1532393100,1532439120,0.4,29.33,1532419200,23.7,1532470800,34.63,1532419200,24.87,1532482800,24.02,0.86,4.88,283,0.75,6,1532416080,5.503,24.7,1532380800,29.33,1532419200,25.9,1532392800,34.63,1532419200
1532457000,1532479500,1532525520,0.43,29.33,1532502000,23.77,1532563200,34.63,1532509200,24.95,1532563320,23.59,0.88,3.78,287,0.75,6,1532502000,5.296,23.7,1532470800,29.33,1532502000,24.87,1532482800,34.63,1532509200
1532543400,1532565960,1532611860,0.46,29.33,1532599200,25.71,1532625600,33.67,1532599200,27.96,1532655600,24.04,0.85,3.84,286,0.53,8,1532588820,6.047,23.77,1532563200,29.33,1532599200,24.95,1532563320,33.67,1532599200
1532629800,1532652360,1532698260,0.49,29.41,1532684400,25.71,1532715600,33.79,1532672400,27.96,1532715600,23.99,0.82,3.37,266,0.57,9,1532674080,6.395,25.71,1532655600,29.41,1532684400,27.96,1532655600,33.79,1532672400
1532716200,1532738760,1532784660,0.52,29.41,1532770800,25.71,1532802000,34.86,1532762640,27.91,1532824800,24.3,0.84,4.39,264,0.65,6,1532761680,6.004,25.71,1532738400,29.41,1532770800,27.96,1532738400,34.86,1532762640
1532802600,1532825160,1532871060,0.55,29.41,1532857200,25.71,1532888400,34.63,1532847600,27.91,1532914800,24.13,0.83,3.69,282,0.64,9,1532848560,6.525,25.71,1532824800,29.41,1532857200,27.91,1532824800,34.63,1532847600
1532889000,1532911620,1532957400,0.59,28.41,1532935200,25.71,1532974800,32.98,1532935440,27.91,1532974800,24.51,0.87,3.09,263,0.7,9,1532934960,5.873,25.71,1532914800,28.41,1532935200,27.91,1532914800,32.98,1532935440
1532975400,1532998020,1533043800,0.62,29.41,1533037200,24.65,1533083400,33.78,1533022200,25.8,1533083400,23.87,0.81,3.96,260,0.61,8,1533024120,6.787,25.71,1533050400,29.41,1533037200,27.74,1533050400,33.78,1533022200
1533061800,1533084420,1533130200,0.65,29.41,1533120000,23.62,1533147600,33.79,1533115200,24.59,1533147420,24.25,0.85,3.25,261,0.7,6,1533107280,6.395,24.65,1533083400,29.41,1533120000,25.8,1533083400,33.79,1533115200
1533148200,1533170820,1533216540,0.68,29.39,1533192780,23.62,1533260400,34.72,1533192840,24.81,1533243600,24.07,0.88,2.65,283,0.65,9,1533194160,5.873,23.65,1533148200,29.39,1533192780,24.66,1533148200,34.72,1533192840
1533234600,1533257280,1533302940,0.71,29.41,1533285600,23.7,1533320400,33.79,1533280800,24.72,1533320460,23.63,0.84,3.3,289,0.72,8,1533283380,6.143,23.62,1533260400,29.41,1533285600,24.81,1533243600,33.79,1533280800
1533321000,1533343680,1533389340,0.75,28.49,1533367200,24.77,1533416400,32.34,1533367200,26.06,1533416400,23.52,0.86,3.08,279,0.68,6,1533366480,5.742,23.7,1533339600,28.49,1533367200,24.73,1533321000,32.34,1533367200
1533407400,1533430080,1533475680,0.78,29.41,1533462000,25.71,1533500400,33.79,1533457200,27.96,1533500400,23.85,0.82,3.88,279,0.6,6,1533452880,7.243,24.77,1533416400,29.41,1533462000,26.06,1533416400,33.79,1533457200
1533493800,1533516480,1533562080,0.82,29.41,1533548400,23.62,1533586800,33.67,1533535200,24.6,1533586800,23.3,0.8,4.52,276,0.68,7,1533545520,6.743,25.71,1533500400,29.41,1533548400,27.59,1533568860,33.67,1533535200
1533580200,1533602880,1533648480,0.85,28.49,1533627600,24.77,1533661200,32.81,1533639540,26.06,1533661260,23.12,0.84,3.34,275,0.75,6,1533625620,5.828,23.62,1533586800,28.49,1533627600,24.6,1533586800,32.81,1533639540
1533666600,1533689340,1533734820,0.89,27.39,1533706800,24.65,1533767400,31.19,1533702180,25.65,1533767460,23.94,0.88,4.05,271,0.75,6,1533712020,5.655,24.7,1533716400,27.39,1533706800,25.76,1533721140,31.19,1533702180
1533753000,1533775740,1533821220,0.93,28.56,1533804000,23.65,1533839400,33.35,1533803940,24.82,1533839460,23.78,0.85,3.13,271,0.74,7,1533804600,6.439,24.27,1533835800,28.56,1533804000,25.43,1533835800,33.35,1533803940
1533839400,1533862140,1533907560,0.97,26.35,1533869760,22.7,1533940800,28.12,1533869880,23.77,1533940800,23.3,0.93,2.86,333,0.7,6,1533884820,4.781,22.7,1533914400,26.35,1533869760,23.78,1533914400,28.12,1533869880
1533925800,1533948540,1533993960,0.01,28.47,1533979800,22.58,1534022700,32.84,1533978420,23.65,1534022760,23.35,0.9,3.61,284,0.75,6,1533971220,4.999,22.7,1533940800,28.47,1533979800,23.77,1533940800,32.84,1533978420
1534012200,1534034940,1534080300,0.05,27.33,1534067880,22.77,1534093200,31.94,1534067940,23.85,1534093260,23.17,0.92,3.87,299,0.75,6,1534057620,4.523,22.58,1534022700,27.33,1534067880,23.65,1534022760,31.94,1534067940
1534098600,1534121340,1534166700,0.09,27.58,1534149420,22.7,1534171200,31.52,1534149300,23.77,1534171200,22.76,0.9,2.54,255,0.75,6,1534143960,4.163,22.7,1534171200,27.58,1534149420,23.77,1534171200,31.52,1534149300
1534185000,1534207740,1534253040,0.12,26.41,1534216800,23.7,1534275600,28.27,1534225200,24.87,1534275600,23.65,0.93,4.8,293,0.75,6,1534230360,3.588,23.65,1534199400,26.41,1534216800,24.87,1534185600,28.27,1534225200
1534271400,1534294200,1534339440,0.16,28.41,1534317600,23.65,1534357800,32.17,1534317600,24.82,1534357800,23.82,0.88,5.51,296,0.75,6,1534316760,4.351,23.7,1534275600,28.41,1534317600,24.87,1534275600,32.17,1534317600
1534357800,1534380600,1534425780,0.2,26.41,1534411200,23.7,1534429200,28.23,1534419900,24.74,1534444800,23.04,0.9,5.65,285,0.75,6,1534403160,4.54,23.65,1534357800,26.41,1534411200,24.72,1534397940,28.23,1534419900
1534444200,1534467000,1534512180,0.23,28.36,1534500240,23.7,1534533600,32.07,1534500300,24.88,1534533600,23.13,0.88,4.86,292,0.75,6,1534489560,5.09,23.7,1534444800,28.36,1534500240,24.74,1534444800,32.07,1534500300
1534530600,1534553400,1534598520,0.26,29.33,1534579200,23.65,1534609800,34.63,1534579200,24.82,1534609800,23.61,0.88,4,292,0.75,6,1534575900,5.046,23.65,1534609800,29.33,1534579200,24.82,1534609800,34.63,1534579200
1534617000,1534639800,1534684920,0.29,28.41,1534670400,23.65,1534714200,32.17,1534670400,24.82,1534714260,23.82,0.89,4.17,295,0.75,6,1534662300,5.438,23.7,1534620000,28.41,1534670400,24.87,1534620000,32.17,1534670400
1534703400,1534726200,1534771260,0.32,28.34,1534752000,23.7,1534800000,32.03,1534752000,24.71,1534800060,23.82,0.89,3.14,274,0.67,9,1534749360,5.96,23.65,1534714200,28.34,1534752000,24.82,1534714260,32.03,1534752000
1534789800,1534812600,1534857660,0.35,28.41,1534836000,23.7,1534872000,32.17,1534844400,24.81,1534873260,23.51,0.88,2.87,261,0.7,6,1534835100,6.178,23.7,1534800000,28.41,1534836000,24.71,1534800060,32.17,1534844400
1534876200,1534899000,1534944000,0.38,28.56,1534934400,23.7,1534962000,32.91,1534930200,24.8,1534984800,23.51,0.88,2.2,279,0.67,9,1534921440,5.353,23.7,1534902000,28.56,1534934400,24.87,1534902000,32.91,1534930200
1534962600,1534985460,1535030400,0.41,28.49,1535010000,22.77,1535061600,32.32,1535005200,23.85,1535061600,23.3,0.88,2.91,306,0.72,9,1535006640,5.422,23.7,1534988400,28.49,1535010000,24.8,1534984800,32.32,1535005200
1535049000,1535071860,1535116740,0.44,29.48,1535107200,23.62,1535161200,33.05,1535107200,24.72,1535161200,22.82,0.84,2.8,323,0.74,6,1535094240,6.309,22.77,1535061600,29.48,1535107200,23.85,1535061600,33.05,1535107200
1535135400,1535158260,1535203080,0.47,29.56,1535190000,22.65,1535250600,33.67,1535188140,23.77,1535242800,23,0.85,2.22,315,0.61,9,1535180580,6.047,23.62,1535161200,29.56,1535190000,24.68,1535207340,33.67,1535188140
1535221800,1535244660,1535289480,0.51,29.6,1535272560,23.7,1535314800,33.22,1535272680,24.87,1535314800,22.99,0.87,2.03,311,0.71,9,1535267640,5.421,22.62,1535251200,29.6,1535272560,23.77,1535242800,33.22,1535272680
1535308200,1535331060,1535375820,0.54,28.49,1535366400,23.62,1535379600,31.58,1535366400,24.57,1535379600,23.12,0.88,3.04,325,0.72,6,1535353380,5.051,23.62,1535379600,28.49,1535366400,24.57,1535379600,31.58,1535366400
1535394600,1535417460,1535462160,0.57,28.41,1535437200,23.7,1535473200,32.2,1535445600,24.73,1535491200,23.26,0.87,2.91,293,0.74,9,1535439600,5.612,23.7,1535416800,28.41,1535437200,24.8,1535398800,32.2,1535445600
1535481000,1535503860,1535548560,0.6,28.41,1535527200,23.7,1535570400,32.17,1535527200,24.87,1535570400,23.47,0.87,2.7,291,0.67,8,1535529420,5.394,23.7,1535491200,28.41,1535527200,24.73,1535491200,32.17,1535527200
1535567400,1535590260,1535634900,0.63,28.56,1535625600,23.62,1535679600,32.2,1535613600,24.72,1535679600,23.17,0.88,3,336,0.68,9,1535613240,6.052,23.7,1535570400,28.56,1535625600,24.76,1535641980,32.2,1535613600
1535653800,1535676660,1535721240,0.66,29.33,1535698800,23.7,1535750400,33.67,1535698800,24.87,1535766000,23.35,0.87,2.14,318,0.61,9,1535698800,5.13,23.62,1535679600,29.33,1535698800,24.72,1535679600,33.67,1535698800
1535740200,1535763060,1535807640,0.7,29.48,1535782800,23.62,1535852400,33.02,1535782800,24.72,1535852400,23.18,0.83,2.25,282,0.45,9,1535785260,5.746,23.7,1535750400,29.48,1535782800,24.87,1535766000,33.02,1535782800
1535826600,1535849460,1535893980,0.73,29.46,1535873400,23.7,1535926800,33.87,1535873400,24.88,1535926800,23.61,0.84,2.34,301,0.44,9,1535871660,5.581,23.62,1535852400,29.46,1535873400,24.72,1535852400,33.87,1535873400
1535913000,1535935860,1535980320,0.77,29.48,1535955600,22.77,1536015600,33.02,1535955600,23.85,1536022920,22.9,0.82,2.37,301,0.41,9,1535958000,5.569,23.7,1535926800,29.48,1535955600,24.88,1535926800,33.02,1535955600
1535999400,1536022260,1536066720,0.8,29.41,1536057600,23.77,1536109200,32.83,1536058500,24.95,1536109200,22.65,0.81,2.76,318,0.38,9,1536044400,6.927,22.77,1536015600,29.41,1536057600,23.85,1536022920,32.83,1536058500
1536085800,1536108660,1536153060,0.84,29.41,1536136800,23.7,1536171600,32.93,1536128400,24.73,1536198000,22.86,0.81,2.29,307,0.4,9,1536130800,6.916,23.77,1536109200,29.41,1536136800,24.95,1536109200,32.93,1536128400
1536172200,1536195060,1536239400,0.88,28.41,1536214800,23.7,1536258000,32.09,1536214080,24.74,1536258000,22.52,0.82,2.4,298,0.51,9,1536216720,6.178,23.7,1536198000,28.41,1536214800,24.73,1536198000,32.09,1536214080
1536258600,1536281460,1536325800,0.92,28.41,1536301200,22.62,1536370800,32.12,1536305400,23.69,1536370800,22.91,0.85,2.44,275,0.49,9,1536303540,5.197,23.7,1536284400,28.41,1536301200,24.74,1536337200,32.12,1536305400
1536345000,1536367860,1536412140,0.96,29.33,1536393600,22.7,1536445200,32.84,1536393900,23.69,1536453000,22.52,0.83,1.92,264,0.39,9,1536389940,6.264,22.62,1536370800,29.33,1536393600,23.69,1536370800,32.84,1536393900
1536431400,1536454260,1536498480,1,29.56,1536474000,22.7,1536540000,32.91,1536481800,23.63,1536531720,22.34,0.82,2.21,321,0.29,9,1536476280,5.872,22.7,1536460800,29.56,1536474000,23.69,1536453000,32.91,1536481800
1536517800,1536540660,1536584820,0.03,30.4,1536572400,23.62,1536630000,34.22,1536566640,24.58,1536630000,21.96,0.78,2.5,344,0.22,9,1536562740,6.09,22.7,1536540000,30.4,1536572400,23.63,1536531720,34.22,1536566640
1536604200,1536627060,1536671220,0.07,30.4,1536658800,24.7,1536697200,33.49,1536650760,25.62,1536712740,22,0.76,2.79,333,0.29,9,1536652440,6.438,23.62,1536630000,30.4,1536658800,24.58,1536630000,33.49,1536650760
1536690600,1536713460,1536757560,0.11,30.45,1536741000,22.65,1536798600,33.52,1536741000,23.57,1536798600,22.13,0.76,2.42,316,0.43,9,1536736320,6.613,24.27,1536773400,30.45,1536741000,25.29,1536773400,33.52,1536741000
1536777000,1536799860,1536843900,0.14,31.34,1536829200,22.65,1536885000,34.63,1536829200,23.72,1536885060,22,0.78,2.81,327,0.24,9,1536821820,5.809,22.65,1536798600,31.34,1536829200,23.57,1536798600,34.63,1536829200
1536863400,1536886260,1536930300,0.18,31.46,1536913800,23.7,1536960000,34.64,1536912240,24.88,1536960000,22.26,0.78,2.59,318,0.25,8,1536908220,6.96,22.65,1536885000,31.46,1536913800,23.72,1536885060,34.64,1536912240
1536949800,1536972660,1537016640,0.21,31.46,1536996600,24.63,1537062000,36.7,1536995400,25.62,1537035600,22.69,0.78,2.9,344,0.23,8,1536994560,6.025,23.7,1536960000,31.46,1536996600,24.88,1536960000,36.7,1536995400
1537036200,1537059060,1537102980,0.24,31.41,1537087200,23.76,1537149420,35.7,1537082820,24.79,1537149480,22.78,0.76,2.45,327,0.37,8,1537080960,7.655,24.63,1537062000,31.41,1537087200,25.65,1537036200,35.7,1537082820
1537122600,1537145460,1537189320,0.27,30.4,1537173600,24.7,1537219200,35.18,1537174620,25.77,1537219200,23.61,0.79,2.2,309,0.45,8,1537167360,6.482,23.76,1537149420,30.4,1537173600,24.79,1537149480,35.18,1537174620
1537209000,1537231860,1537275720,0.3,31.46,1537259400,24.65,1537317000,35.72,1537259400,25.64,1537317000,23.39,0.8,2.07,260,0.45,8,1537253700,6.106,24.7,1537219200,31.46,1537259400,25.77,1537219200,35.72,1537259400
1537295400,1537318260,1537362060,0.33,30.47,1537341600,23.62,1537407600,34.25,1537340880,24.6,1537407600,22.78,0.77,2.26,306,0.32,8,1537340100,6.612,24.65,1537317000,30.47,1537341600,25.64,1537317000,34.25,1537340880
1537381800,1537404660,1537448400,0.36,30.4,1537432800,24.58,1537493700,33.46,1537424400,25.51,1537493700,22.31,0.76,2.66,320,0.41,8,1537426500,6.329,23.62,1537407600,30.4,1537432800,24.6,1537407600,33.46,1537424400
1537468200,1537491060,1537534740,0.39,31.34,1537520400,23.62,1537564800,34.64,1537520580,24.58,1537564800,22.74,0.76,2.38,273,0.29,8,1537512840,6.439,24.58,1537493700,31.34,1537520400,25.51,1537493700,34.64,1537520580
1537554600,1537577460,1537621140,0.42,31.41,1537609200,22.7,1537663200,34.64,1537610220,23.77,1537658400,22.22,0.75,2.68,231,0.24,9,1537602720,7.656,23.62,1537564800,31.41,1537609200,24.58,1537564800,34.64,1537610220
